caseyear,state,st_case,statename,ve_total,ve_forms,pvh_invl,peds,pernotmvit,permvit,persons,county,countyname,city,cityname,day,dayname,month,monthname,year,day_week,day_weekname,hour,hourname,minute,minutename,nhs,nhsname,rur_urb,rur_urbname,func_sys,func_sysname,rd_owner,rd_ownername,route,routename,tway_id,tway_id2,milept,mileptname,latitude,latitudename,longitud,longitudname,sp_jur,sp_jurname,harm_ev,harm_evname,man_coll,man_collname,reljct1,reljct1name,reljct2,reljct2name,typ_int,typ_intname,wrk_zone,wrk_zonename,road_fnc,road_fncname,rel_road,rel_roadname,lgt_cond,lgt_condname,weather1,weather1name,weather2,weather2name,weather,weathername,sch_bus,sch_busname,rail,railname,not_hour,not_hourname,not_min,not_minname,arr_hour,arr_hourname,arr_min,arr_minname,hosp_hr,hosp_hrname,hosp_mn,hosp_mnname,cf1,cf1name,cf2,cf2name,cf3,cf3name,fatals,drunk_dr
2018,40,400001,Oklahoma,1,1,0,0,0,1,1,3,ALFALFA (3),0,NOT APPLICABLE,1,1,1,January,2018,2,Monday,16,4:00pm-4:59pm,23,23,0,This section IS NOT on the NHS,1,Rural,7,Local,2,County Highway Agency,4,County Road,CR-N2740,,0,None,36.51905278,36.51905278,-98.122297220,-98.122297220,0,No Special Jurisdiction,10,Railway Vehicle,0,Not a Collision with Motor Vehicle In-Transport,0,No,6,Railway Grade Crossing,1,Not an Intersection,0,None,,,1,On Roadway,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,673866U,673866U,16,4:00pm-4:59pm,7,7,16,4:00pm-4:59pm,22,22,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,0,None,0,None,1,1
2018,40,400002,Oklahoma,1,1,0,0,0,1,1,147,WASHINGTON (147),300,BARTLESVILLE,5,5,1,January,2018,6,Friday,20,8:00pm-8:59pm,7,7,0,This section IS NOT on the NHS,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,6,Local Street - Municipality,VIRGINIA AVE,,0,None,36.77474444,36.77474444,-95.990000000,-95.990000000,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,20,8:00pm-8:59pm,7,7,20,8:00pm-8:59pm,11,11,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,0,None,0,None,1,1
2018,40,400003,Oklahoma,2,2,0,0,0,2,2,41,DELAWARE (41),0,NOT APPLICABLE,11,11,1,January,2018,5,Thursday,6,6:00am-6:59am,33,33,0,This section IS NOT on the NHS,1,Rural,4,Minor Arterial,1,State Highway Agency,2,U.S. Highway,US-59,,87,87,36.32260000,36.32260000,-94.780400000,-94.780400000,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,2,Dark - Not Lighted,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,6,6:00am-6:59am,37,37,7,7:00am-7:59am,1,1,8,8:00am-8:59am,1,1,0,None,0,None,0,None,1,0
2018,40,400004,Oklahoma,2,2,0,0,0,3,3,37,CREEK (37),0,NOT APPLICABLE,2,2,1,January,2018,3,Tuesday,16,4:00pm-4:59pm,36,36,0,This section IS NOT on the NHS,1,Rural,5,Major Collector,1,State Highway Agency,3,State Highway,SR-66,,124,124,35.82050000,35.82050000,-96.419500000,-96.419500000,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,16,4:00pm-4:59pm,40,40,16,4:00pm-4:59pm,49,49,18,6:00pm-6:59pm,15,15,0,None,0,None,0,None,1,0
2018,40,400005,Oklahoma,2,2,0,0,0,2,2,109,OKLAHOMA (109),3550,OKLAHOMA CITY,3,3,1,January,2018,4,Wednesday,18,6:00pm-6:59pm,32,32,0,This section IS NOT on the NHS,2,Urban,5,Major Collector,4,City or Municipal Highway Agency,6,Local Street - Municipality,N WESTMINSTER RD,,0,None,35.54731667,35.54731667,-97.335922220,-97.335922220,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,18,6:00pm-6:59pm,31,31,18,6:00pm-6:59pm,51,51,19,7:00pm-7:59pm,19,19,0,None,0,None,0,None,1,1
2018,40,400006,Oklahoma,2,2,0,0,0,3,3,109,OKLAHOMA (109),3550,OKLAHOMA CITY,5,5,1,January,2018,6,Friday,18,6:00pm-6:59pm,2,2,0,This section IS NOT on the NHS,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,6,Local Street - Municipality,S SUNNYLANE RD,SE 56TH CIR,0,None,35.40990000,35.40990000,-97.441300000,-97.441300000,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,3,Intersection-Related,2,Four-Way Intersection,0,None,,,1,On Roadway,3,Dark - Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,18,6:00pm-6:59pm,2,2,18,6:00pm-6:59pm,14,14,19,7:00pm-7:59pm,24,24,0,None,0,None,0,None,1,0
2018,40,400007,Oklahoma,1,1,0,1,1,1,1,109,OKLAHOMA (109),3550,OKLAHOMA CITY,6,6,1,January,2018,7,Saturday,18,6:00pm-6:59pm,13,13,0,This section IS NOT on the NHS,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,6,Local Street - Municipality,SW 44TH ST,,0,None,35.42069444,35.42069444,-97.575188890,-97.575188890,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,3,Dark - Lighted,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,18,6:00pm-6:59pm,14,14,18,6:00pm-6:59pm,23,23,18,6:00pm-6:59pm,38,38,0,None,0,None,0,None,1,0
2018,40,400008,Oklahoma,2,2,0,0,0,2,2,51,GRADY (51),0,NOT APPLICABLE,5,5,1,January,2018,6,Friday,15,3:00pm-3:59pm,11,11,1,This section IS ON the NHS,1,Rural,1,Interstate,1,State Highway Agency,1,Interstate,I-44,,0,None,34.95490000,34.95490000,-98.011800000,-98.011800000,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,15,3:00pm-3:59pm,16,16,15,3:00pm-3:59pm,30,30,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),19,Recent/Previous Crash scene Nearby,23,Indication of a Stalled/Disabled Vehicle,0,None,1,0
2018,40,400009,Oklahoma,2,2,0,0,0,4,4,79,LE FLORE (79),0,NOT APPLICABLE,14,14,1,January,2018,1,Sunday,20,8:00pm-8:59pm,19,19,0,This section IS NOT on the NHS,1,Rural,5,Major Collector,2,County Highway Agency,4,County Road,CR-LEFLORE,,0,None,34.89800000,34.89800000,-94.913100000,-94.913100000,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,20,8:00pm-8:59pm,21,21,20,8:00pm-8:59pm,31,31,22,10:00pm-10:59pm,18,18,0,None,0,None,0,None,1,0
2018,40,400010,Oklahoma,1,1,0,1,1,1,1,143,TULSA (143),4780,TULSA,6,6,1,January,2018,7,Saturday,2,2:00am-2:59am,45,45,0,This section IS NOT on the NHS,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,6,Local Street - Municipality,S PEORIA AVE,,0,None,36.06470000,36.06470000,-95.975800000,-95.975800000,0,No Special Jurisdiction,9,Pedalcyclist,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,2,2:00am-2:59am,53,53,3,3:00am-3:59am,1,1,3,3:00am-3:59am,18,18,0,None,0,None,0,None,1,1
