caseyear,state,st_case,statename,ve_total,ve_forms,pvh_invl,peds,pernotmvit,permvit,persons,county,countyname,city,cityname,day,dayname,month,monthname,year,day_week,day_weekname,hour,hourname,minute,minutename,nhs,nhsname,rur_urb,rur_urbname,func_sys,func_sysname,rd_owner,rd_ownername,route,routename,tway_id,tway_id2,milept,mileptname,latitude,latitudename,longitud,longitudname,sp_jur,sp_jurname,harm_ev,harm_evname,man_coll,man_collname,reljct1,reljct1name,reljct2,reljct2name,typ_int,typ_intname,wrk_zone,wrk_zonename,road_fnc,road_fncname,rel_road,rel_roadname,lgt_cond,lgt_condname,weather1,weather1name,weather2,weather2name,weather,weathername,sch_bus,sch_busname,rail,railname,not_hour,not_hourname,not_min,not_minname,arr_hour,arr_hourname,arr_min,arr_minname,hosp_hr,hosp_hrname,hosp_mn,hosp_mnname,cf1,cf1name,cf2,cf2name,cf3,cf3name,fatals,drunk_dr
2018,53,530001,Washington,2,2,0,0,0,2,2,67,THURSTON (67),1590,OLYMPIA,1,1,1,January,2018,2,Monday,17,5:00pm-5:59pm,50,50,0,This section IS NOT on the NHS,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,6,Local Street - Municipality,MARTIN WAY E,SLEATER KINNEY RD NE,0,None,47.04793611,47.04793611,-122.833733300,-122.83373333,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,0,None,,,1,On Roadway,3,Dark - Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,0,None,0,None,1,1
2018,53,530002,Washington,1,1,0,1,1,1,1,77,YAKIMA (77),0,NOT APPLICABLE,1,1,1,January,2018,2,Monday,6,6:00am-6:59am,8,8,0,This section IS NOT on the NHS,1,Rural,5,Major Collector,1,State Highway Agency,3,State Highway,SR-22,,116,116,46.28468056,46.28468056,-120.171569400,-120.17156944,3,Indian Reservation,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),23,Indication of a Stalled/Disabled Vehicle,0,None,0,None,1,0
2018,53,530003,Washington,2,2,0,0,0,3,3,53,PIERCE (53),0,NOT APPLICABLE,3,3,1,January,2018,4,Wednesday,20,8:00pm-8:59pm,10,10,0,This section IS NOT on the NHS,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,3,State Highway,SR-410,,83,83,47.16531944,47.16531944,-122.112063900,-122.11206389,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,20,8:00pm-8:59pm,7,7,20,8:00pm-8:59pm,19,19,20,8:00pm-8:59pm,35,35,0,None,0,None,0,None,1,0
2018,53,530004,Washington,1,1,0,1,1,1,1,45,MASON (45),2000,SHELTON,3,3,1,January,2018,4,Wednesday,17,5:00pm-5:59pm,55,55,0,This section IS NOT on the NHS,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,6,Local Street - Municipality,OLYMPIC HWY N,,0,None,47.22366389,47.22366389,-123.121705600,-123.12170556,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,3,Dark - Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,17,5:00pm-5:59pm,59,59,18,6:00pm-6:59pm,25,25,19,7:00pm-7:59pm,11,11,0,None,0,None,0,None,1,0
2018,53,530005,Washington,3,3,0,0,0,6,6,33,KING (33),735,FEDERAL WAY,5,5,1,January,2018,6,Friday,13,1:00pm-1:59pm,50,50,0,This section IS NOT on the NHS,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,3,State Highway,SR-99,SR-509,77,77,47.33585833,47.33585833,-122.312138900,-122.31213889,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,0,None,,,1,On Roadway,1,Daylight,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,0,No,0000000,Not Applicable,14,2:00pm-2:59pm,4,4,14,2:00pm-2:59pm,7,7,14,2:00pm-2:59pm,59,59,0,None,0,None,0,None,1,0
2018,53,530006,Washington,1,1,0,1,1,1,1,33,KING (33),735,FEDERAL WAY,6,6,1,January,2018,7,Saturday,22,10:00pm-10:59pm,34,34,0,This section IS NOT on the NHS,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,3,State Highway,SR-99,,79,79,47.33963056,47.33963056,-122.312250000,-122.312250000,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,3,Dark - Lighted,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2018,53,530007,Washington,2,2,0,0,0,2,2,31,JEFFERSON (31),0,NOT APPLICABLE,5,5,1,January,2018,6,Friday,10,10:00am-10:59am,39,39,0,This section IS NOT on the NHS,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,3,State Highway,SR-20,,5,5,47.99090556,47.99090556,-122.880236100,-122.88023611,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,98,Unknown if Notified,99,Unknown EMS Scene Arrival Hour,98,Unknown if Arrived,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2018,53,530008,Washington,1,1,0,2,2,1,1,77,YAKIMA (77),0,NOT APPLICABLE,8,8,1,January,2018,2,Monday,16,4:00pm-4:59pm,50,50,0,This section IS NOT on the NHS,1,Rural,6,Minor Collector,2,County Highway Agency,4,County Road,CR-ROSA DR,,15,15,46.42286111,46.42286111,-120.261994400,-120.26199444,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,2,Dark - Not Lighted,5,"Fog, Smog, Smoke",0,No Additional Atmospheric Conditions,5,"Fog, Smog, Smoke",0,No,0000000,Not Applicable,16,4:00pm-4:59pm,55,55,17,5:00pm-5:59pm,12,12,17,5:00pm-5:59pm,53,53,0,None,0,None,0,None,1,0
2018,53,530009,Washington,1,1,0,0,0,3,3,25,GRANT (25),0,NOT APPLICABLE,7,7,1,January,2018,1,Sunday,2,2:00am-2:59am,6,6,1,This section IS ON the NHS,1,Rural,1,Interstate,1,State Highway Agency,1,Interstate,I-90,,1543,1543,47.10373611,47.10373611,-119.726963900,-119.72696389,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,2,2:00am-2:59am,5,5,2,2:00am-2:59am,28,28,3,3:00am-3:59am,18,18,0,None,0,None,0,None,1,1
2018,53,530010,Washington,1,1,0,1,1,1,1,21,FRANKLIN (21),0,NOT APPLICABLE,10,10,1,January,2018,4,Wednesday,6,6:00am-6:59am,12,12,0,This section IS NOT on the NHS,1,Rural,6,Minor Collector,2,County Highway Agency,4,County Road,CR-CLARK RD,,8,8,46.30006944,46.30006944,-119.136027800,-119.13602778,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,2,Dark - Not Lighted,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
