caseyear,state,st_case,statename,ve_total,ve_forms,pvh_invl,peds,pernotmvit,permvit,persons,county,countyname,city,cityname,day,dayname,month,monthname,year,day_week,day_weekname,hour,hourname,minute,minutename,nhs,nhsname,rur_urb,rur_urbname,func_sys,func_sysname,rd_owner,rd_ownername,route,routename,tway_id,tway_id2,milept,mileptname,latitude,latitudename,longitud,longitudname,sp_jur,sp_jurname,harm_ev,harm_evname,man_coll,man_collname,reljct1,reljct1name,reljct2,reljct2name,typ_int,typ_intname,wrk_zone,wrk_zonename,road_fnc,road_fncname,rel_road,rel_roadname,lgt_cond,lgt_condname,weather1,weather1name,weather2,weather2name,weather,weathername,sch_bus,sch_busname,rail,railname,not_hour,not_hourname,not_min,not_minname,arr_hour,arr_hourname,arr_min,arr_minname,hosp_hr,hosp_hrname,hosp_mn,hosp_mnname,cf1,cf1name,cf2,cf2name,cf3,cf3name,fatals,drunk_dr
2018,4,40001,Arizona,1,1,0,0,0,1,1,7,GILA (7),0,NOT APPLICABLE,1,1,1,January,2018,2,Monday,10,10:00am-10:59am,30,30,0,This section IS NOT on the NHS,1,Rural,4,Minor Arterial,1,State Highway Agency,3,State Highway,SR-77,,832,832,33.17410278,33.17410278,-110.810477800,-110.81047778,0,No Special Jurisdiction,34,Ditch,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,10,10:00am-10:59am,30,30,10,10:00am-10:59am,50,50,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2018,4,40002,Arizona,1,1,0,0,0,6,6,19,PIMA (19),0,NOT APPLICABLE,2,2,1,January,2018,3,Tuesday,7,7:00am-7:59am,55,55,1,This section IS ON the NHS,2,Urban,1,Interstate,1,State Highway Agency,1,Interstate,I-19,,565,565,32.09681389,32.09681389,-110.993166700,-110.99316667,3,Indian Reservation,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,3,On Median,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,7,7:00am-7:59am,55,55,8,8:00am-8:59am,0,0,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,2,0
2018,4,40003,Arizona,2,2,0,0,0,4,4,17,NAVAJO (17),0,NOT APPLICABLE,2,2,1,January,2018,3,Tuesday,23,11:00pm-11:59pm,7,7,1,This section IS ON the NHS,1,Rural,1,Interstate,1,State Highway Agency,1,Interstate,I-40,,2769,2769,34.95164722,34.95164722,-110.308066700,-110.30806667,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,1,Yes,18,Through Roadway,1,Not an Intersection,0,None,,,1,On Roadway,3,Dark - Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,23,11:00pm-11:59pm,7,7,23,11:00pm-11:59pm,29,29,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,0,None,0,None,4,1
2018,4,40004,Arizona,2,2,0,0,0,2,2,13,MARICOPA (13),420,SCOTTSDALE,4,4,1,January,2018,5,Thursday,16,4:00pm-4:59pm,31,31,0,This section IS NOT on the NHS,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,6,Local Street - Municipality,HAYDEN RD,VIA LINDA,0,None,33.56684167,33.56684167,-111.902450000,-111.902450000,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,0,None,,,1,On Roadway,5,Dusk,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,16,4:00pm-4:59pm,31,31,16,4:00pm-4:59pm,39,39,17,5:00pm-5:59pm,2,2,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle",0,None,0,None,1,0
2018,4,40005,Arizona,1,1,0,1,1,2,2,19,PIMA (19),530,TUCSON,4,4,1,January,2018,5,Thursday,18,6:00pm-6:59pm,19,19,0,This section IS NOT on the NHS,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,6,Local Street - Municipality,12TH AVE,,0,None,32.14910833,32.14910833,-110.977530600,-110.97753056,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,3,Dark - Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2018,4,40006,Arizona,4,4,0,0,0,4,4,21,PINAL (21),70,CASA GRANDE,5,5,1,January,2018,6,Friday,3,3:00am-3:59am,5,5,1,This section IS ON the NHS,2,Urban,1,Interstate,1,State Highway Agency,1,Interstate,I-10,,1958,1958,32.87112778,32.87112778,-111.686827800,-111.68682778,0,No Special Jurisdiction,25,Concrete Traffic Barrier,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,3,On Median,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,3,3:00am-3:59am,5,5,3,3:00am-3:59am,11,11,3,3:00am-3:59am,46,46,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle",0,None,0,None,1,0
2018,4,40007,Arizona,2,2,0,0,0,2,2,3,COCHISE (3),0,NOT APPLICABLE,5,5,1,January,2018,6,Friday,15,3:00pm-3:59pm,17,17,0,This section IS NOT on the NHS,2,Urban,4,Minor Arterial,1,State Highway Agency,3,State Highway,SR-92,BEVERS ST,46,46,31.48914444,31.48914444,-110.257383300,-110.25738333,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,0,None,,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,14,2:00pm-2:59pm,20,20,14,2:00pm-2:59pm,24,24,15,3:00pm-3:59pm,33,33,0,None,0,None,0,None,1,0
2018,4,40008,Arizona,2,2,0,0,0,2,2,13,MARICOPA (13),290,MESA,5,5,1,January,2018,6,Friday,18,6:00pm-6:59pm,0,0,1,This section IS ON the NHS,2,Urban,2,Principal Arterial - Other Freeways and Expressways,1,State Highway Agency,2,U.S. Highway,US-60,,1497,1497,33.38603611,33.38603611,-111.811769400,-111.81176944,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,3,Dark - Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,18,6:00pm-6:59pm,0,0,18,6:00pm-6:59pm,7,7,19,7:00pm-7:59pm,10,10,26,Backup Due to Prior Non-Recurring Incident,0,None,0,None,1,0
2018,4,40009,Arizona,1,1,0,1,1,2,2,19,PIMA (19),530,TUCSON,5,5,1,January,2018,6,Friday,19,7:00pm-7:59pm,54,54,0,This section IS NOT on the NHS,2,Urban,3,Principal Arterial - Other,98,Not Reported,6,Local Street - Municipality,1ST AVE,PRINCE RD,0,None,32.27202778,32.27202778,-110.961069400,-110.96106944,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,0,None,,,1,On Roadway,3,Dark - Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,19,7:00pm-7:59pm,54,54,19,7:00pm-7:59pm,59,59,20,8:00pm-8:59pm,7,7,0,None,0,None,0,None,1,0
2018,4,40010,Arizona,1,1,0,0,0,1,1,13,MARICOPA (13),370,PHOENIX,6,6,1,January,2018,7,Saturday,3,3:00am-3:59am,11,11,1,This section IS ON the NHS,2,Urban,1,Interstate,1,State Highway Agency,1,Interstate,I-10 RAMP,,1520,1520,33.41052500,33.41052500,-111.998680600,-111.99868056,0,No Special Jurisdiction,41,Shrubbery,0,Not a Collision with Motor Vehicle In-Transport,1,Yes,5,Entrance/Exit Ramp Related,1,Not an Intersection,0,None,,,8,Gore,3,Dark - Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,3,3:00am-3:59am,13,13,3,3:00am-3:59am,20,20,3,3:00am-3:59am,39,39,0,None,0,None,0,None,1,1
2018,4,40011,Arizona,3,3,0,0,0,10,10,5,COCONINO (5),0,NOT APPLICABLE,7,7,1,January,2018,1,Sunday,12,12:00pm-12:59pm,31,31,1,This section IS ON the NHS,1,Rural,1,Interstate,1,State Highway Agency,1,Interstate,I-17,,1180,1180,34.81901667,34.81901667,-111.613722200,-111.61372222,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,12,12:00pm-12:59pm,34,34,12,12:00pm-12:59pm,48,48,13,1:00pm-1:59pm,57,57,0,None,0,None,0,None,1,0
2018,4,40012,Arizona,1,1,0,0,0,2,2,13,MARICOPA (13),220,GOODYEAR,7,7,1,January,2018,1,Sunday,17,5:00pm-5:59pm,46,46,0,This section IS NOT on the NHS,1,Rural,4,Minor Arterial,4,City or Municipal Highway Agency,6,Local Street - Municipality,143RD AVE,VINEYARD RD,0,None,33.38458333,33.38458333,-112.368588900,-112.36858889,0,No Special Jurisdiction,24,Guardrail Face,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,Intersection-Related,10,L-Intersection,0,None,,,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,17,5:00pm-5:59pm,46,46,17,5:00pm-5:59pm,56,56,18,6:00pm-6:59pm,2,2,0,None,0,None,0,None,2,0
2018,4,40013,Arizona,4,4,0,0,0,8,8,13,MARICOPA (13),370,PHOENIX,7,7,1,January,2018,1,Sunday,17,5:00pm-5:59pm,58,58,1,This section IS ON the NHS,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,6,Local Street - Municipality,51ST AVE,MCDOWELL RD,0,None,33.46599722,33.46599722,-112.169133300,-112.16913333,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,99,Reported as Unknown,0,No,2,Intersection,2,Four-Way Intersection,0,None,,,1,On Roadway,3,Dark - Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,18,6:00pm-6:59pm,0,0,18,6:00pm-6:59pm,4,4,18,6:00pm-6:59pm,24,24,0,None,0,None,0,None,1,0
2018,4,40014,Arizona,3,3,0,0,0,3,3,19,PIMA (19),530,TUCSON,8,8,1,January,2018,2,Monday,14,2:00pm-2:59pm,16,16,0,This section IS NOT on the NHS,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,6,Local Street - Municipality,6TH ST,4TH AVE,0,None,32.22773611,32.22773611,-110.965758300,-110.96575833,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,3,Intersection-Related,2,Four-Way Intersection,0,None,,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,14,2:00pm-2:59pm,16,16,14,2:00pm-2:59pm,21,21,15,3:00pm-3:59pm,31,31,0,None,0,None,0,None,1,1
2018,4,40015,Arizona,1,1,0,0,0,2,2,5,COCONINO (5),0,NOT APPLICABLE,8,8,1,January,2018,2,Monday,21,9:00pm-9:59pm,30,30,1,This section IS ON the NHS,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,2,U.S. Highway,US-89,,730,730,36.22725556,36.22725556,-111.401686100,-111.40168611,3,Indian Reservation,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,21,9:00pm-9:59pm,30,30,22,10:00pm-10:59pm,12,12,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2018,4,40016,Arizona,1,1,0,0,0,1,1,25,YAVAPAI (25),0,NOT APPLICABLE,9,9,1,January,2018,3,Tuesday,15,3:00pm-3:59pm,4,4,0,This section IS NOT on the NHS,1,Rural,4,Minor Arterial,1,State Highway Agency,3,State Highway,SR-89,,1011,1011,35.17308056,35.17308056,-112.461913900,-112.46191389,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,15,3:00pm-3:59pm,6,6,15,3:00pm-3:59pm,26,26,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2018,4,40017,Arizona,2,2,0,0,0,2,2,19,PIMA (19),0,NOT APPLICABLE,9,9,1,January,2018,3,Tuesday,16,4:00pm-4:59pm,3,3,0,This section IS NOT on the NHS,2,Urban,4,Minor Arterial,2,County Highway Agency,4,County Road,CR-THORNYDALE RD,CR-MAGEE RD,0,None,32.35174167,32.35174167,-111.046819400,-111.04681944,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,99,Reported as Unknown,0,No,2,Intersection,2,Four-Way Intersection,0,None,,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,16,4:00pm-4:59pm,6,6,16,4:00pm-4:59pm,10,10,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,1
2018,4,40018,Arizona,5,3,2,1,4,4,7,25,YAVAPAI (25),0,NOT APPLICABLE,9,9,1,January,2018,3,Tuesday,18,6:00pm-6:59pm,26,26,1,This section IS ON the NHS,1,Rural,1,Interstate,1,State Highway Agency,1,Interstate,I-17,,760,760,34.42111667,34.42111667,-112.061380600,-112.06138056,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,2,Dark - Not Lighted,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,0,No,0000000,Not Applicable,18,6:00pm-6:59pm,26,26,18,6:00pm-6:59pm,51,51,99,Unknown,99,Unknown EMS Hospital Arrival Time,19,Recent/Previous Crash scene Nearby,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle",0,None,2,1
2018,4,40019,Arizona,1,1,0,0,0,1,1,5,COCONINO (5),0,NOT APPLICABLE,10,10,1,January,2018,4,Wednesday,17,5:00pm-5:59pm,31,31,0,This section IS NOT on the NHS,1,Rural,5,Major Collector,1,State Highway Agency,3,State Highway,SR-87,,1715,1715,34.54107500,34.54107500,-111.326805600,-111.32680556,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,2,Dark - Not Lighted,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,17,5:00pm-5:59pm,41,41,17,5:00pm-5:59pm,55,55,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2018,4,40020,Arizona,2,2,0,0,0,3,3,19,PIMA (19),530,TUCSON,10,10,1,January,2018,4,Wednesday,18,6:00pm-6:59pm,25,25,0,This section IS NOT on the NHS,2,Urban,3,Principal Arterial - Other,4,City or Municipal Highway Agency,6,Local Street - Municipality,SPEEDWAY BLVD,CRAYCROFT RD,0,None,32.23624444,32.23624444,-110.875513900,-110.87551389,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,0,None,,,1,On Roadway,3,Dark - Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,18,6:00pm-6:59pm,25,25,18,6:00pm-6:59pm,28,28,19,7:00pm-7:59pm,0,0,0,None,0,None,0,None,2,0
2018,4,40021,Arizona,2,2,0,0,0,2,2,3,COCHISE (3),0,NOT APPLICABLE,11,11,1,January,2018,5,Thursday,18,6:00pm-6:59pm,7,7,0,This section IS NOT on the NHS,2,Urban,4,Minor Arterial,1,State Highway Agency,3,State Highway,SR-92,CARR CANYON RD,70,70,31.45340556,31.45340556,-110.257433300,-110.25743333,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,3,Intersection-Related,3,T-Intersection,0,None,,,1,On Roadway,5,Dusk,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,18,6:00pm-6:59pm,7,7,18,6:00pm-6:59pm,15,15,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,1
2018,4,40022,Arizona,1,1,0,0,0,1,1,1,APACHE (1),0,NOT APPLICABLE,12,12,1,January,2018,6,Friday,8,8:00am-8:59am,41,41,1,This section IS ON the NHS,1,Rural,1,Interstate,1,State Highway Agency,1,Interstate,I-40,,3283,3283,35.15164167,35.15164167,-109.506175000,-109.506175000,0,No Special Jurisdiction,52,Guardrail End,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,3,On Median,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,8,8:00am-8:59am,41,41,8,8:00am-8:59am,52,52,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,0,None,0,None,1,1
2018,4,40023,Arizona,1,1,0,0,0,1,1,3,COCHISE (3),0,NOT APPLICABLE,12,12,1,January,2018,6,Friday,11,11:00am-11:59am,3,3,0,This section IS NOT on the NHS,1,Rural,5,Major Collector,1,State Highway Agency,3,State Highway,SR-82,,468,468,31.69197500,31.69197500,-110.402730600,-110.40273056,0,No Special Jurisdiction,11,Live Animal,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,11,11:00am-11:59am,3,3,11,11:00am-11:59am,12,12,11,11:00am-11:59am,58,58,0,None,0,None,0,None,1,0
2018,4,40024,Arizona,2,2,0,1,1,3,3,12,LA PAZ (12),387,QUARTZITE,12,12,1,January,2018,6,Friday,22,10:00pm-10:59pm,9,9,1,This section IS ON the NHS,1,Rural,1,Interstate,1,State Highway Agency,1,Interstate,I-10,,191,191,33.66383333,33.66383333,-114.213316700,-114.21331667,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,22,10:00pm-10:59pm,7,7,22,10:00pm-10:59pm,18,18,23,11:00pm-11:59pm,15,15,0,None,0,None,0,None,1,0
2018,4,40025,Arizona,1,1,0,1,1,2,2,13,MARICOPA (13),190,GILBERT,13,13,1,January,2018,7,Saturday,5,5:00am-5:59am,42,42,0,This section IS NOT on the NHS,2,Urban,5,Major Collector,4,City or Municipal Highway Agency,6,Local Street - Municipality,BURK ST,DESERT LN,0,None,33.37368056,33.37368056,-111.782477800,-111.78247778,0,No Special Jurisdiction,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,Intersection-Related,3,T-Intersection,0,None,,,4,On Roadside,3,Dark - Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,5,5:00am-5:59am,43,43,5,5:00am-5:59am,48,48,6,6:00am-6:59am,9,9,0,None,0,None,0,None,1,1
2018,4,40026,Arizona,1,1,0,0,0,1,1,5,COCONINO (5),0,NOT APPLICABLE,14,14,1,January,2018,1,Sunday,6,6:00am-6:59am,16,16,1,This section IS ON the NHS,2,Urban,1,Interstate,1,State Highway Agency,1,Interstate,I-17,,1410,1410,35.12176111,35.12176111,-111.680741700,-111.68074167,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2018,4,40027,Arizona,1,1,0,0,0,2,2,19,PIMA (19),530,TUCSON,16,16,1,January,2018,3,Tuesday,9,9:00am-9:59am,32,32,0,This section IS NOT on the NHS,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,3,State Highway,SR-86 AJO WAY,,1171,1171,32.17790000,32.17790000,-111.001513900,-111.00151389,0,No Special Jurisdiction,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,9,9:00am-9:59am,32,32,9,9:00am-9:59am,38,38,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
