caseyear,state,st_case,statename,ve_total,ve_forms,pvh_invl,peds,pernotmvit,permvit,persons,county,countyname,city,cityname,day,dayname,month,monthname,year,day_week,day_weekname,hour,hourname,minute,minutename,nhs,nhsname,rur_urb,rur_urbname,func_sys,func_sysname,rd_owner,rd_ownername,route,routename,tway_id,tway_id2,milept,mileptname,latitude,latitudename,longitud,longitudname,sp_jur,sp_jurname,harm_ev,harm_evname,man_coll,man_collname,reljct1,reljct1name,reljct2,reljct2name,typ_int,typ_intname,wrk_zone,wrk_zonename,road_fnc,road_fncname,rel_road,rel_roadname,lgt_cond,lgt_condname,weather1,weather1name,weather2,weather2name,weather,weathername,sch_bus,sch_busname,rail,railname,not_hour,not_hourname,not_min,not_minname,arr_hour,arr_hourname,arr_min,arr_minname,hosp_hr,hosp_hrname,hosp_mn,hosp_mnname,cf1,cf1name,cf2,cf2name,cf3,cf3name,fatals,drunk_dr
2018,31,310001,Nebraska,2,2,0,0,0,2,2,55,DOUGLAS (55),3620,OMAHA,1,1,1,January,2018,2,Monday,0,0:00am-0:59am,20,20,1,This section IS ON the NHS,2,Urban,2,Principal Arterial - Other Freeways and Expressways,1,State Highway Agency,2,U.S. Highway,US-75,,866,866,41.20772778,41.20772778,-95.949125000,-95.949125000,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,3,Dark - Lighted,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,0,0:00am-0:59am,21,21,0,0:00am-0:59am,27,27,0,0:00am-0:59am,49,49,0,None,0,None,0,None,1,1
2018,31,310002,Nebraska,1,1,0,0,0,1,1,157,SCOTTS BLUFF (157),4340,SCOTTSBLUFF,7,7,1,January,2018,1,Sunday,22,10:00pm-10:59pm,0,0,0,This section IS NOT on the NHS,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,6,Local Street - Municipality,AVENUE I,,0,None,41.86868889,41.86868889,-103.675477800,-103.67547778,0,No Special Jurisdiction,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,3,Dark - Lighted,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,88,Not Applicable (Not Notified),88,Not Applicable (Not Notified),88,Not Applicable,88,Not Applicable,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),20,Police Pursuit Involved,0,None,0,None,1,1
2018,31,310003,Nebraska,1,1,0,1,1,1,1,55,DOUGLAS (55),3620,OMAHA,10,10,1,January,2018,4,Wednesday,6,6:00am-6:59am,57,57,0,This section IS NOT on the NHS,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,6,Local Street - Municipality,CUMING ST,N 21ST ST,0,None,41.26812778,41.26812778,-95.944055560,-95.944055560,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,0,None,,,1,On Roadway,3,Dark - Lighted,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,6,6:00am-6:59am,58,58,7,7:00am-7:59am,3,3,7,7:00am-7:59am,16,16,0,None,0,None,0,None,1,1
2018,31,310004,Nebraska,2,2,0,0,0,2,2,79,HALL (79),0,NOT APPLICABLE,10,10,1,January,2018,4,Wednesday,16,4:00pm-4:59pm,55,55,0,This section IS NOT on the NHS,1,Rural,5,Major Collector,2,County Highway Agency,4,County Road,CR-90TH ROAD,CR-1-R ROAD,0,None,41.00382500,41.00382500,-98.511477780,-98.511477780,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,0,None,,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,16,4:00pm-4:59pm,56,56,17,5:00pm-5:59pm,9,9,17,5:00pm-5:59pm,33,33,0,None,0,None,0,None,1,0
2018,31,310005,Nebraska,2,2,0,0,0,2,2,119,MADISON (119),0,NOT APPLICABLE,10,10,1,January,2018,4,Wednesday,4,4:00am-4:59am,30,30,1,This section IS ON the NHS,1,Rural,2,Principal Arterial - Other Freeways and Expressways,1,State Highway Agency,2,U.S. Highway,US-81,,1400,1400,41.80186667,41.80186667,-97.465213890,-97.465213890,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,3,Dark - Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,88,Not Applicable (Not Notified),88,Not Applicable (Not Notified),88,Not Applicable,88,Not Applicable,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2018,31,310006,Nebraska,1,1,0,1,1,1,1,109,LANCASTER (109),2830,LINCOLN,11,11,1,January,2018,5,Thursday,6,6:00am-6:59am,25,25,0,This section IS NOT on the NHS,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,6,Local Street - Municipality,CAPITOL PARKWAY,,0,None,40.80270556,40.80270556,-96.682805560,-96.682805560,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,3,Dark - Lighted,4,Snow,0,No Additional Atmospheric Conditions,4,Snow,0,No,0000000,Not Applicable,6,6:00am-6:59am,32,32,6,6:00am-6:59am,39,39,6,6:00am-6:59am,53,53,0,None,0,None,0,None,1,0
2018,31,310007,Nebraska,2,2,0,0,0,2,2,17,BROWN (17),0,NOT APPLICABLE,11,11,1,January,2018,5,Thursday,18,6:00pm-6:59pm,20,20,1,This section IS ON the NHS,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,2,U.S. Highway,US-20,CR-432 AVE,2430,2430,42.54993056,42.54993056,-99.832711110,-99.832711110,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,3,Intersection-Related,2,Four-Way Intersection,0,None,,,1,On Roadway,2,Dark - Not Lighted,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,88,Not Applicable (Not Notified),88,Not Applicable (Not Notified),88,Not Applicable,88,Not Applicable,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2018,31,310008,Nebraska,3,3,0,0,0,3,3,159,SEWARD (159),0,NOT APPLICABLE,4,4,1,January,2018,5,Thursday,18,6:00pm-6:59pm,24,24,0,This section IS NOT on the NHS,1,Rural,4,Minor Arterial,1,State Highway Agency,2,U.S. Highway,US-34,CR-210 ROAD,3050,3050,40.90119444,40.90119444,-97.005941670,-97.005941670,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,3,Intersection-Related,2,Four-Way Intersection,0,None,,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,18,6:00pm-6:59pm,25,25,18,6:00pm-6:59pm,37,37,18,6:00pm-6:59pm,58,58,0,None,0,None,0,None,1,1
2018,31,310009,Nebraska,3,1,2,4,4,1,1,153,SARPY (153),0,NOT APPLICABLE,5,5,1,January,2018,6,Friday,3,3:00am-3:59am,10,10,1,This section IS ON the NHS,1,Rural,2,Principal Arterial - Other Freeways and Expressways,1,State Highway Agency,2,U.S. Highway,US-75,,838,838,41.18125556,41.18125556,-95.937958330,-95.937958330,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,20,Entrance/Exit Ramp,1,Not an Intersection,0,None,,,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle",23,Indication of a Stalled/Disabled Vehicle,0,None,2,0
2018,31,310010,Nebraska,2,2,0,0,0,3,3,153,SARPY (153),460,BELLEVUE,13,13,1,January,2018,7,Saturday,2,2:00am-2:59am,51,51,1,This section IS ON the NHS,2,Urban,2,Principal Arterial - Other Freeways and Expressways,1,State Highway Agency,2,U.S. Highway,US-75,,839,839,41.16909167,41.16909167,-95.939305560,-95.939305560,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,2,Dark - Not Lighted,4,Snow,0,No Additional Atmospheric Conditions,4,Snow,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,1
