caseyear,state,st_case,statename,ve_total,ve_forms,pvh_invl,peds,pernotmvit,permvit,persons,county,countyname,city,cityname,day,dayname,month,monthname,year,day_week,day_weekname,hour,hourname,minute,minutename,nhs,nhsname,rur_urb,rur_urbname,func_sys,func_sysname,rd_owner,rd_ownername,route,routename,tway_id,tway_id2,milept,mileptname,latitude,latitudename,longitud,longitudname,sp_jur,sp_jurname,harm_ev,harm_evname,man_coll,man_collname,reljct1,reljct1name,reljct2,reljct2name,typ_int,typ_intname,wrk_zone,wrk_zonename,road_fnc,road_fncname,rel_road,rel_roadname,lgt_cond,lgt_condname,weather1,weather1name,weather2,weather2name,weather,weathername,sch_bus,sch_busname,rail,railname,not_hour,not_hourname,not_min,not_minname,arr_hour,arr_hourname,arr_min,arr_minname,hosp_hr,hosp_hrname,hosp_mn,hosp_mnname,cf1,cf1name,cf2,cf2name,cf3,cf3name,fatals,drunk_dr
2018,9,90001,Connecticut,1,1,0,0,0,1,1,15,WINDHAM (15),188,DAYVILLE,3,3,1,January,2018,4,Wednesday,22,10:00pm-10:59pm,58,58,0,This section IS NOT on the NHS,1,Rural,4,Minor Arterial,1,State Highway Agency,3,State Highway,SR-101,,27,27,41.84963611,41.84963611,-71.918319440,-71.918319440,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,3,Dark - Lighted,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,22,10:00pm-10:59pm,53,53,23,11:00pm-11:59pm,5,5,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,0,None,0,None,1,1
2018,9,90002,Connecticut,2,2,0,0,0,3,3,9,NEW HAVEN (9),825,WEST HAVEN,14,14,1,January,2018,1,Sunday,2,2:00am-2:59am,13,13,0,This section IS NOT on the NHS,2,Urban,4,Minor Arterial,4,City or Municipal Highway Agency,6,Local Street - Municipality,MELOY RD NO 1,,1,1,41.28071667,41.28071667,-72.982147220,-72.982147220,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,3,Dark - Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,2,2:00am-2:59am,13,13,2,2:00am-2:59am,19,19,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,1
2018,9,90003,Connecticut,2,2,0,0,0,3,3,1,FAIRFIELD (1),510,NORWALK,8,8,1,January,2018,2,Monday,22,10:00pm-10:59pm,11,11,1,This section IS ON the NHS,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,2,U.S. Highway,US-1,,129,129,41.09212222,41.09212222,-73.453163890,-73.453163890,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,2,Dark - Not Lighted,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,22,10:00pm-10:59pm,13,13,22,10:00pm-10:59pm,18,18,22,10:00pm-10:59pm,39,39,0,None,0,None,0,None,2,0
2018,9,90004,Connecticut,1,1,0,0,0,4,4,3,HARTFORD (3),229,ENFIELD,21,21,1,January,2018,1,Sunday,7,7:00am-7:59am,18,18,1,This section IS ON the NHS,2,Urban,1,Interstate,1,State Highway Agency,1,Interstate,I-91,,553,553,41.98558333,41.98558333,-72.588622220,-72.588622220,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,7,7:00am-7:59am,18,18,7,7:00am-7:59am,21,21,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,3,0
2018,9,90005,Connecticut,1,1,0,0,0,1,1,9,NEW HAVEN (9),430,NEW HAVEN,25,25,1,January,2018,5,Thursday,13,1:00pm-1:59pm,32,32,0,This section IS NOT on the NHS,2,Urban,5,Major Collector,4,City or Municipal Highway Agency,6,Local Street - Municipality,JAMES ST,,5,5,41.30965000,41.30965000,-72.903563890,-72.903563890,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,13,1:00pm-1:59pm,33,33,13,1:00pm-1:59pm,35,35,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),99,Reported as Unknown,99,Reported as Unknown,99,Reported as Unknown,1,1
2018,9,90006,Connecticut,1,1,0,0,0,1,1,3,HARTFORD (3),842,WINDSOR,22,22,1,January,2018,2,Monday,16,4:00pm-4:59pm,2,2,1,This section IS ON the NHS,2,Urban,2,Principal Arterial - Other Freeways and Expressways,1,State Highway Agency,3,State Highway,SR-20,,295,295,41.91070000,41.91070000,-72.667050000,-72.667050000,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,16,4:00pm-4:59pm,1,1,16,4:00pm-4:59pm,11,11,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2018,9,90007,Connecticut,1,1,0,0,0,1,1,15,WINDHAM (15),330,KILLINGLY CENTER,8,8,2,February,2018,5,Thursday,14,2:00pm-2:59pm,23,23,1,This section IS ON the NHS,2,Urban,1,Interstate,1,State Highway Agency,1,Interstate,I-395,,405,405,41.83299167,41.83299167,-71.875136110,-71.875136110,0,No Special Jurisdiction,52,Guardrail End,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,3,On Median,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,14,2:00pm-2:59pm,27,27,14,2:00pm-2:59pm,27,27,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2018,9,90008,Connecticut,1,1,0,0,0,1,1,11,NEW LONDON (11),140,COLCHESTER,5,5,2,February,2018,2,Monday,15,3:00pm-3:59pm,55,55,1,This section IS ON the NHS,1,Rural,2,Principal Arterial - Other Freeways and Expressways,1,State Highway Agency,3,State Highway,SR-2,,267,267,41.57015278,41.57015278,-72.302850000,-72.302850000,0,No Special Jurisdiction,35,Embankment,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,3,On Median,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,15,3:00pm-3:59pm,55,55,16,4:00pm-4:59pm,0,0,16,4:00pm-4:59pm,53,53,0,None,0,None,0,None,1,1
2018,9,90009,Connecticut,2,2,0,0,0,3,3,3,HARTFORD (3),842,WINDSOR,7,7,2,February,2018,4,Wednesday,13,1:00pm-1:59pm,25,25,0,This section IS NOT on the NHS,2,Urban,4,Minor Arterial,1,State Highway Agency,3,State Highway,SR-305,,19,19,41.85509444,41.85509444,-72.672927780,-72.672927780,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,1,Daylight,12,Freezing Rain or Drizzle,0,No Additional Atmospheric Conditions,12,Freezing Rain or Drizzle,0,No,0000000,Not Applicable,13,1:00pm-1:59pm,28,28,13,1:00pm-1:59pm,31,31,14,2:00pm-2:59pm,10,10,0,None,0,None,0,None,1,0
2018,9,90010,Connecticut,2,2,0,0,0,4,4,9,NEW HAVEN (9),430,NEW HAVEN,10,10,2,February,2018,7,Saturday,22,10:00pm-10:59pm,13,13,0,This section IS NOT on the NHS,2,Urban,4,Minor Arterial,1,State Highway Agency,3,State Highway,SR-243,,60,60,41.32718611,41.32718611,-72.971847220,-72.971847220,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,4,Driveway Access,1,Not an Intersection,0,None,,,1,On Roadway,3,Dark - Lighted,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,0,No,0000000,Not Applicable,22,10:00pm-10:59pm,15,15,22,10:00pm-10:59pm,19,19,22,10:00pm-10:59pm,42,42,0,None,0,None,0,None,1,0
2018,9,90011,Connecticut,1,1,0,0,0,3,3,3,HARTFORD (3),280,HARTFORD,1,1,1,January,2018,2,Monday,3,3:00am-3:59am,13,13,0,This section IS NOT on the NHS,2,Urban,7,Local,4,City or Municipal Highway Agency,6,Local Street - Municipality,SUMMIT ST,,9,9,41.74268611,41.74268611,-72.692261110,-72.692261110,0,No Special Jurisdiction,43,Other Fixed Object,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,3,Dark - Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,3,3:00am-3:59am,13,13,3,3:00am-3:59am,16,16,3,3:00am-3:59am,38,38,0,None,0,None,0,None,1,1
