caseyear,state,st_case,statename,ve_total,ve_forms,pvh_invl,peds,pernotmvit,permvit,persons,county,countyname,city,cityname,day,dayname,month,monthname,year,day_week,day_weekname,hour,hourname,minute,minutename,nhs,nhsname,rur_urb,rur_urbname,func_sys,func_sysname,rd_owner,rd_ownername,route,routename,tway_id,tway_id2,milept,mileptname,latitude,latitudename,longitud,longitudname,sp_jur,sp_jurname,harm_ev,harm_evname,man_coll,man_collname,reljct1,reljct1name,reljct2,reljct2name,typ_int,typ_intname,wrk_zone,wrk_zonename,road_fnc,road_fncname,rel_road,rel_roadname,lgt_cond,lgt_condname,weather1,weather1name,weather2,weather2name,weather,weathername,sch_bus,sch_busname,rail,railname,not_hour,not_hourname,not_min,not_minname,arr_hour,arr_hourname,arr_min,arr_minname,hosp_hr,hosp_hrname,hosp_mn,hosp_mnname,cf1,cf1name,cf2,cf2name,cf3,cf3name,fatals,drunk_dr
2018,51,510001,Virginia,1,1,0,0,0,3,3,760,RICHMOND (760),2060,RICHMOND,1,1,1,January,2018,2,Monday,16,4:00pm-4:59pm,15,15,0,This section IS NOT on the NHS,2,Urban,5,Major Collector,4,City or Municipal Highway Agency,6,Local Street - Municipality,VA-127,,11,11,37.56541111,37.56541111,-77.429380560,-77.429380560,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,1,Daylight,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2018,51,510002,Virginia,2,2,0,0,0,2,2,143,PITTSYLVANIA (143),0,NOT APPLICABLE,3,3,1,January,2018,4,Wednesday,7,7:00am-7:59am,30,30,0,This section IS NOT on the NHS,1,Rural,4,Minor Arterial,1,State Highway Agency,3,State Highway,SR-41 FRANKLIN TRPK,GOLF CLUB RD,35,35,36.67841944,36.67841944,-79.421672220,-79.421672220,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,3,Intersection-Related,3,T-Intersection,0,None,,,1,On Roadway,1,Daylight,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2018,51,510003,Virginia,1,1,0,1,1,1,1,87,HENRICO (87),0,NOT APPLICABLE,3,3,1,January,2018,4,Wednesday,20,8:00pm-8:59pm,34,34,0,This section IS NOT on the NHS,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,2,U.S. Highway,US-360,YEADON RD,1443,1443,37.57076111,37.57076111,-77.400200000,-77.400200000,0,No Special Jurisdiction,9,Pedalcyclist,0,Not a Collision with Motor Vehicle In-Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,0,None,,,1,On Roadway,2,Dark - Not Lighted,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2018,51,510004,Virginia,2,2,0,0,0,3,3,3,ALBEMARLE (3),0,NOT APPLICABLE,2,2,1,January,2018,3,Tuesday,12,12:00pm-12:59pm,10,10,0,This section IS NOT on the NHS,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,2,U.S. Highway,US-29,,1350,1350,38.02138889,38.02138889,-78.535530560,-78.535530560,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,0,No,7,Crossover-Related,1,Not an Intersection,0,None,,,1,On Roadway,1,Daylight,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2018,51,510005,Virginia,1,1,0,0,0,1,1,143,PITTSYLVANIA (143),0,NOT APPLICABLE,1,1,1,January,2018,2,Monday,8,8:00am-8:59am,22,22,0,This section IS NOT on the NHS,1,Rural,5,Major Collector,1,State Highway Agency,4,County Road,CR-640,,46,46,36.75820278,36.75820278,-79.323088890,-79.323088890,0,No Special Jurisdiction,53,Mail Box,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,4,Dawn,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,0,None,0,None,1,1
2018,51,510006,Virginia,1,1,0,1,1,1,1,41,CHESTERFIELD (41),0,NOT APPLICABLE,4,4,1,January,2018,5,Thursday,14,2:00pm-2:59pm,12,12,0,This section IS NOT on the NHS,2,Urban,7,Local,1,State Highway Agency,4,County Road,CR-347,,4,4,37.32628056,37.32628056,-77.415488890,-77.415488890,0,No Special Jurisdiction,15,Non-Motorist on Personal Conveyance,0,Not a Collision with Motor Vehicle In-Transport,0,No,8,Driveway Access Related,1,Not an Intersection,0,None,,,1,On Roadway,1,Daylight,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2018,51,510007,Virginia,1,1,0,0,0,1,1,35,CARROLL (35),0,NOT APPLICABLE,5,5,1,January,2018,6,Friday,9,9:00am-9:59am,50,50,1,This section IS ON the NHS,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,2,U.S. Highway,US-58,,1952,1952,36.70651111,36.70651111,-80.848463890,-80.848463890,0,No Special Jurisdiction,53,Mail Box,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,1,Daylight,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2018,51,510008,Virginia,1,1,0,1,1,1,1,73,GLOUCESTER (73),0,NOT APPLICABLE,3,3,1,January,2018,4,Wednesday,17,5:00pm-5:59pm,50,50,0,This section IS NOT on the NHS,2,Urban,5,Major Collector,1,State Highway Agency,3,State Highway,SR-216,,22,22,37.27040000,37.27040000,-76.462561110,-76.462561110,0,No Special Jurisdiction,9,Pedalcyclist,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,2,Dark - Not Lighted,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2018,51,510009,Virginia,2,2,0,0,0,2,2,121,MONTGOMERY (121),0,NOT APPLICABLE,5,5,1,January,2018,6,Friday,9,9:00am-9:59am,36,36,0,This section IS NOT on the NHS,1,Rural,4,Minor Arterial,1,State Highway Agency,3,State Highway,SR-8 RINER RD,,491,491,37.05267222,37.05267222,-80.439477780,-80.439477780,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,1,Daylight,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2018,51,510010,Virginia,1,1,0,0,0,1,1,119,MIDDLESEX (119),0,NOT APPLICABLE,6,6,1,January,2018,7,Saturday,5,5:00am-5:59am,49,49,0,This section IS NOT on the NHS,1,Rural,4,Minor Arterial,1,State Highway Agency,3,State Highway,SR-33-GENERAL PULLER HIGHWAY,,679,679,37.55593889,37.55593889,-76.382438890,-76.382438890,0,No Special Jurisdiction,18,Other Object (not fixed),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,2,Dark - Not Lighted,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
