caseyear,state,st_case,statename,ve_total,ve_forms,pvh_invl,peds,pernotmvit,permvit,persons,county,countyname,city,cityname,day,dayname,month,monthname,year,day_week,day_weekname,hour,hourname,minute,minutename,nhs,nhsname,rur_urb,rur_urbname,func_sys,func_sysname,rd_owner,rd_ownername,route,routename,tway_id,tway_id2,milept,mileptname,latitude,latitudename,longitud,longitudname,sp_jur,sp_jurname,harm_ev,harm_evname,man_coll,man_collname,reljct1,reljct1name,reljct2,reljct2name,typ_int,typ_intname,wrk_zone,wrk_zonename,road_fnc,road_fncname,rel_road,rel_roadname,lgt_cond,lgt_condname,weather1,weather1name,weather2,weather2name,weather,weathername,sch_bus,sch_busname,rail,railname,not_hour,not_hourname,not_min,not_minname,arr_hour,arr_hourname,arr_min,arr_minname,hosp_hr,hosp_hrname,hosp_mn,hosp_mnname,cf1,cf1name,cf2,cf2name,cf3,cf3name,fatals,drunk_dr
2018,41,410001,Oregon,1,1,0,0,0,1,1,39,LANE (39),0,NOT APPLICABLE,1,1,1,January,2018,2,Monday,2,2:00am-2:59am,37,37,1,This section IS ON the NHS,1,Rural,3,Principal Arterial - Other,1,State Highway Agency,3,State Highway,SR-126 ODOT 15,,485,485,43.97958889,43.97958889,-124.058075000,-124.058075000,0,No Special Jurisdiction,42,Tree (Standing Only),0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,2,2:00am-2:59am,37,37,3,3:00am-3:59am,1,1,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,0,None,0,None,1,1
2018,41,410002,Oregon,1,1,0,1,1,1,1,29,JACKSON (29),1310,MEDFORD,2,2,1,January,2018,3,Tuesday,7,7:00am-7:59am,26,26,0,This section IS NOT on the NHS,2,Urban,5,Major Collector,4,City or Municipal Highway Agency,6,Local Street - Municipality,S CENTRAL AVE,,0,None,42.32195556,42.32195556,-122.867866700,-122.86786667,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,4,Dawn,5,"Fog, Smog, Smoke",0,No Additional Atmospheric Conditions,5,"Fog, Smog, Smoke",0,No,0000000,Not Applicable,7,7:00am-7:59am,27,27,7,7:00am-7:59am,31,31,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2018,41,410003,Oregon,2,2,0,0,0,2,2,67,WASHINGTON (67),0,NOT APPLICABLE,2,2,1,January,2018,3,Tuesday,15,3:00pm-3:59pm,3,3,0,This section IS NOT on the NHS,1,Rural,5,Major Collector,4,City or Municipal Highway Agency,4,County Road,CR-SW RIVER RD,,0,None,45.46095556,45.46095556,-122.937694400,-122.93769444,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,1,Daylight,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,15,3:00pm-3:59pm,4,4,15,3:00pm-3:59pm,10,10,16,4:00pm-4:59pm,4,4,0,None,0,None,0,None,1,0
2018,41,410004,Oregon,1,1,0,0,0,2,2,19,DOUGLAS (19),0,NOT APPLICABLE,4,4,1,January,2018,5,Thursday,18,6:00pm-6:59pm,34,34,0,This section IS NOT on the NHS,1,Rural,5,Major Collector,2,County Highway Agency,4,County Road,CR-COOS BAY WAGON RD,,100,100,43.13182222,43.13182222,-123.690619400,-123.69061944,0,No Special Jurisdiction,17,Boulder,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,18,6:00pm-6:59pm,34,34,18,6:00pm-6:59pm,45,45,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2018,41,410005,Oregon,2,2,0,0,0,3,3,33,JOSEPHINE (33),860,GRANTS PASS,5,5,1,January,2018,6,Friday,11,11:00am-11:59am,27,27,1,This section IS ON the NHS,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,3,State Highway,SR-99 ODOT 25,,9,9,42.43691944,42.43691944,-123.326830600,-123.32683056,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,1,Daylight,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,11,11:00am-11:59am,27,27,11,11:00am-11:59am,32,32,11,11:00am-11:59am,48,48,0,None,0,None,0,None,2,0
2018,41,410006,Oregon,1,1,0,1,1,2,2,5,CLACKAMAS (5),0,NOT APPLICABLE,5,5,1,January,2018,6,Friday,18,6:00pm-6:59pm,40,40,0,This section IS NOT on the NHS,1,Rural,4,Minor Arterial,1,State Highway Agency,3,State Highway,SR-551 ODOT 51,,10,10,45.27196944,45.27196944,-122.769072200,-122.76907222,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,2,On Shoulder,3,Dark - Lighted,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,0,No,0000000,Not Applicable,18,6:00pm-6:59pm,41,41,18,6:00pm-6:59pm,45,45,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,0,None,0,None,1,1
2018,41,410007,Oregon,1,1,0,1,1,1,1,3,BENTON (3),1620,PHILOMATH,13,13,1,January,2018,7,Saturday,10,10:00am-10:59am,27,27,1,This section IS ON the NHS,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,2,U.S. Highway,US-20 ODOT 33,,510,510,44.54106111,44.54106111,-123.350891700,-123.35089167,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,1,Daylight,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,0,No,0000000,Not Applicable,10,10:00am-10:59am,28,28,99,Unknown EMS Scene Arrival Hour,99,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
2018,41,410008,Oregon,1,1,0,0,0,1,1,41,LINCOLN (41),0,NOT APPLICABLE,8,8,1,January,2018,2,Monday,11,11:00am-11:59am,49,49,0,This section IS NOT on the NHS,1,Rural,7,Local,2,County Highway Agency,4,County Road,CR-FRED TAYLOR RD,,0,None,44.71658611,44.71658611,-123.917122200,-123.91712222,0,No Special Jurisdiction,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,0,No,4,Driveway Access,1,Not an Intersection,0,None,,,1,On Roadway,1,Daylight,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,0,No,0000000,Not Applicable,11,11:00am-11:59am,51,51,12,12:00pm-12:59pm,5,5,12,12:00pm-12:59pm,50,50,0,None,0,None,0,None,1,0
2018,41,410009,Oregon,1,1,0,1,1,1,1,39,LANE (39),0,NOT APPLICABLE,8,8,1,January,2018,2,Monday,17,5:00pm-5:59pm,20,20,1,This section IS ON the NHS,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,2,U.S. Highway,US-101 ODOT 9,,1914,1914,43.95896111,43.95896111,-124.104738900,-124.10473889,0,No Special Jurisdiction,8,Pedestrian,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,1,On Roadway,2,Dark - Not Lighted,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,0,No,0000000,Not Applicable,17,5:00pm-5:59pm,20,20,17,5:00pm-5:59pm,25,25,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,0,None,0,None,1,0
2018,41,410010,Oregon,1,1,0,0,0,1,1,45,MALHEUR (45),0,NOT APPLICABLE,2,2,1,January,2018,3,Tuesday,4,4:00am-4:59am,0,0,1,This section IS ON the NHS,1,Rural,1,Interstate,1,State Highway Agency,1,Interstate,I-84,,3610,3610,44.19955833,44.19955833,-117.145005600,-117.14500556,0,No Special Jurisdiction,35,Embankment,0,Not a Collision with Motor Vehicle In-Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,,,3,On Median,2,Dark - Not Lighted,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,0,No,0000000,Not Applicable,4,4:00am-4:59am,15,15,4,4:00am-4:59am,32,32,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,0,None,0,None,1,0
